date,band,label,supply,cost_basis,profit_percent,supply_percent,supply_usd,realized_cap_usd,realized_cap_percent,utxo_count
2026-03-05,range_6m_12m,6-12m,2205645.94150576,105923.27058682,72.23057396,11.02911422,156367477078.89185,233629231880.82874,21.4208505,35848169
2026-03-04,range_10y_inf,>10y,3445146.41371648,104.29574642,73.08233008,17.22756052,249490796316.74982,359314116.7582818,0.03293662,14367464
2026-03-04,range_7y_10y,7-10y,1699857.60757666,5775.19345634,73.08233008,8.50019021,123100378680.82536,9817006531.981155,0.89987832,30837563
2026-03-04,range_5y_7y,5-7y,1170281.65203528,17314.99542435,73.08233008,5.85202937,84749518951.85019,20263421450.195267,1.85745152,44427129
2026-03-04,range_2y_3y,2-3y,1034667.92825929,34286.47967622,73.08233008,5.17388877,74928637086.96237,35475120893.89643,3.2518357,42576671
2026-03-04,range_3y_5y,3-5y,2191884.1579851,36027.27735915,73.08233008,10.96058409,158731983590.74878,78967618498.85132,7.23858621,18730493
2026-03-04,range_18m_2y,1.5-2y,924539.70820452,64245.39471149,73.08233008,4.62318922,66953365786.7302,59397418480.04588,5.44467901,73799505
2026-03-04,range_1d_1w,1d-1w,232169.80693324,67327.452586,73.08233008,1.16097225,16813285433.054752,15631401668.198801,1.43285629,2193655
2026-03-04,range_1w_1m,1w-1m,937077.71678418,68062.75152782,73.08233008,4.68588592,67861343959.24309,63780087799.73583,5.84641747,8215959
2026-03-04,range_0d_1d,<1d,210213.86901945,72205.509918,73.08233008,1.05118091,15223279152.862045,15178599604.386047,1.39135007,479789
2026-03-04,range_12m_18m,1-1.5y,1406157.49970121,87826.86358705,73.08233008,7.03153379,101831188639.89621,123498402908.16637,11.32051154,47297844
2026-03-04,range_1m_3m,1-3m,1808315.64440443,89477.45841116,73.08233008,9.04253795,130954698563.24838,161803487866.4404,14.8317566,14927707
2026-03-04,range_3m_6m,3-6m,2733519.72370493,100015.24720394,73.08233008,13.66904939,197956176811.36078,273393650903.2073,25.0606964,23558919
2026-03-04,range_6m_12m,6-12m,2204045.56664619,105878.23831086,73.08233008,11.02139759,159612689130.31848,233360461753.3598,21.39104425,35697287
2026-03-03,range_10y_inf,>10y,3439100.20469371,103.7740622,68.22438386,17.19767563,235471535114.29672,356889398.5484732,0.03271995,14346229
2026-03-03,range_7y_10y,7-10y,1704600.046037,5757.69494756,68.22438386,8.52407808,116712153094.12045,9814567072.677588,0.89980848,30820078
2026-03-03,range_5y_7y,5-7y,1145129.69747193,16581.40062725,68.22438386,5.72637257,78405813067.22945,18987854283.94361,1.74082383,44436295
2026-03-03,range_2y_3y,2-3y,1032360.98164129,34121.7167053,68.22438386,5.16245769,70684658971.9612,35225928953.16821,3.22954535,42468519
2026-03-03,range_3y_5y,3-5y,2217591.56869423,36178.54030728,68.22438386,11.08936007,151836137319.95273,80229225953.09239,7.35548873,18732519
2026-03-03,range_18m_2y,1.5-2y,927237.51171086,64271.31380069,68.22438386,4.63677387,63486966736.27814,59594773082.941765,5.46370324,73410715
2026-03-03,range_1d_1w,1d-1w,253514.48626121,67130.0124156,68.22438386,1.26773273,17357867378.265575,17018430610.24965,1.56026527,2365250
2026-03-03,range_0d_1d,<1d,178825.0232809,68047.96176616,68.22438386,0.89423819,12243959245.890474,12168678347.051128,1.11563555,474958
2026-03-03,range_1w_1m,1w-1m,954677.65858719,68538.04571488,68.22438386,4.77399195,65365764422.92671,65431741007.22074,5.99884179,8094192
2026-03-03,range_12m_18m,1-1.5y,1403791.73868566,87790.46111108,68.22438386,7.01984634,96116128061.03725,123239524043.1361,11.29871215,47761624
2026-03-03,range_1m_3m,1-3m,1818231.41694576,89780.39086578,68.22438386,9.09230679,124492372265.55072,163241527297.8375,14.96613235,14945005
2026-03-03,range_3m_6m,3-6m,2729980.36534598,100189.32355136,68.22438386,13.65162804,186918853536.91168,273514886112.51212,25.07609463,23540612
2026-03-03,range_6m_12m,6-12m,2192430.34561524,105780.11838113,68.22438386,10.96353804,150113375123.12088,231915541501.55606,21.26222871,35617547
2026-03-02,range_10y_inf,>10y,3438434.86475434,103.71533327,68.90835644,17.19470857,236518255455.17505,356618417.921306,0.03268954,14314538
2026-03-02,range_7y_10y,7-10y,1701428.06810998,5760.09201686,68.90835644,8.50839435,117035457782.5025,9800382232.386877,0.89835508,30810585
2026-03-02,range_5y_7y,5-7y,1147711.58718391,16484.2596163,68.90835644,5.73940384,78947181797.44336,18919175767.77616,1.73423212,44452317
2026-03-02,range_2y_3y,2-3y,1031009.7341526,34027.04067274,68.90835644,5.15580856,70919657713.6554,35082210158.005714,3.21582168,42344486
2026-03-02,range_3y_5y,3-5y,2218818.11725155,36197.29843158,68.90835644,11.09572593,152624961910.44366,80315221555.5514,7.36211971,18726491
2026-03-02,range_18m_2y,1.5-2y,927541.26545457,64288.06281388,68.90835644,4.63838996,63802413190.01226,59629831136.013405,5.46598698,73046805
2026-03-02,range_1d_1w,1d-1w,366962.06360393,65861.12820693,68.90835644,1.83508078,25242073942.277073,24168535518.096226,2.21541631,2504666
2026-03-02,range_0d_1d,<1d,141851.65588205,68389.40231272,68.90835644,0.70936283,9757493598.776464,9701149962.843737,0.88925892,578970
2026-03-02,range_1w_1m,1w-1m,882566.28433702,69336.91853649,68.90835644,4.4134819,60708736999.69351,61194426560.12555,5.6094061,7920106
2026-03-02,range_12m_18m,1-1.5y,1398831.34538769,87707.80732508,68.90835644,6.99518771,96220857017.96463,122688430121.54099,11.24627302,48151550
